age,annual_income,account_age_months,avg_monthly_balance,num_deposits_per_month,avg_deposit_amount,debit_card_usage_frequency,debit_card_spending,mobile_banking_logins,online_transfer_frequency,atm_withdrawal_frequency,credit_score,num_open_loans,total_outstanding_debt,late_payment_count,loan_default_history,fraud_flag,loan_application_amount,credit_risk,gender_female,gender_male,gender_other,employment_status_Employed,employment_status_Self-Employed,employment_status_Unemployed,debt_to_income_ratio,loan_to_income_ratio,spending_ratio,balance_to_debt_ratio
25,37829.317063069095,117,1635.8224562155092,4,1198.8700641155165,32,533.8743557838699,58,6,0,645,4,13740.829880828438,3,0,0,2268.2393396900616,0,0,0,1,1,0,0,0.3632323009669909,0.05995982787393305,0.014112714614799779,0.11903963812691969
67,15340.345075282152,121,2348.736445509921,2,375.4395598646837,10,1086.1358771118466,65,13,5,421,0,12917.433915763682,2,0,0,7628.585488698228,1,0,0,1,0,1,0,0.8420562805055475,0.4972890408436863,0.0708025713751338,0.18181278480233443
31,10000.0,54,1331.3519530485987,2,1081.3818496903923,22,769.3504038887033,15,0,8,779,3,8736.404798651829,6,0,0,8336.707490755356,1,1,0,0,1,0,0,0.8736404798651829,0.8336707490755356,0.07693504038887033,0.15237384369029403
56,76342.30423796017,214,2249.8136434622643,4,154.24822762367205,37,299.65486887274176,52,19,7,597,2,24145.56789253204,6,0,0,14840.78911305517,1,0,0,1,0,0,1,0.31628031317040056,0.19439797188720156,0.003925148341589387,0.0931732266662244
36,15702.503575714232,43,1568.5387374122568,3,1144.851231588858,31,499.1231417145197,77,8,4,664,1,23817.393753309327,5,0,1,7540.475300040038,1,1,0,0,0,0,1,1.5167895768000796,0.48020847527156557,0.03178621417329096,0.0658540938426767
42,48841.29291174693,50,10.0,4,556.2773421123136,18,333.5802119963003,28,15,7,625,1,13608.405566885458,2,0,0,3418.46682181914,0,0,0,1,0,0,1,0.27862500674326884,0.06999132533194993,0.006829880867385273,0.0007347859501176231
45,56371.11429878567,93,1989.719003492864,8,925.965195187388,11,282.3226321814674,65,5,1,408,0,3688.343217824098,3,0,0,2906.5096514554025,1,0,1,0,0,0,1,0.06542966666003178,0.051560266061975175,0.005008285461328003,0.5393152347225535
48,26362.359877163548,41,1066.260061700067,4,124.6716086604148,27,503.6121211623392,9,6,5,842,0,14216.537498709897,2,0,1,12675.176675685798,1,0,0,1,1,0,0,0.5392740849056159,0.48080584343534805,0.019103453693407556,0.07499611390487415
52,40036.543369636,15,851.5699511098486,3,380.45351891271736,1,435.4002042371041,1,17,1,421,2,4440.88350578382,4,0,0,5135.531692860253,1,0,0,1,0,0,1,0.11092075219340283,0.12827110586062926,0.010875069813527278,0.19171370658438275
46,58618.83038014063,134,1994.312805250118,3,964.0460385372932,9,239.74538151451583,12,0,7,574,2,3616.0979279570056,3,0,0,8436.424356146252,1,1,0,0,0,1,0,0.06168833298970252,0.1439200390290355,0.004089903874911478,0.5513571501163469
44,55279.69132676853,98,1607.087899546898,0,554.6821358160269,18,335.354427419403,53,15,1,370,0,17997.679711846205,0,0,0,500.0,1,0,0,1,0,0,1,0.3255748952261433,0.009044913023200638,0.006066503255907503,0.0892892103907577
29,41709.63980346342,111,1446.1857153045116,9,506.0129953697305,27,513.4583943775085,1,17,4,474,3,6875.423510819038,3,0,0,15583.027464292005,1,0,1,0,0,1,0,0.16484015549441708,0.3736073372419305,0.012310305166789591,0.21031073973689254
66,54264.28333415579,106,1577.6418903283372,3,1288.5515941082342,46,355.4511684104544,41,17,6,592,3,9046.945701895716,0,0,0,3715.7259845811577,0,0,1,0,0,1,0,0.16672008079762587,0.06847461638256545,0.006550370641064401,0.17436465053031777
42,48159.77604465961,100,822.3269525050231,11,1573.8357239455063,7,496.166966565264,13,18,6,774,0,17506.990927008683,7,0,0,12120.599081430524,1,0,0,1,0,0,1,0.3635189439164765,0.25167473931338114,0.010302518145125042,0.046968664533430925
40,32532.5015678745,233,2915.968697127744,3,1127.954877886819,42,325.3663195827353,50,12,3,318,1,14847.23322609035,0,0,0,12935.506758574453,1,0,0,1,0,0,1,0.45638154185941343,0.3976179554340859,0.010001269619672626,0.19638489325477412
40,71608.82822192716,45,1638.0599582366267,8,417.8417998927277,22,617.0182320264281,48,18,7,392,5,16203.68668220107,4,0,0,17588.97392754886,1,0,1,0,1,0,0,0.22628057300397744,0.24562577498179175,0.008616510664218528,0.10108556804346248
62,53733.5705293058,211,1626.9119198986532,10,1417.2317664861948,47,328.2861670803763,37,2,6,708,4,22798.37524816517,3,0,0,3410.648711993159,0,1,0,0,0,1,0,0.42428550761820577,0.06347333107397027,0.006109517083018557,0.0713577412622121
32,16843.43880969676,90,1430.3620079337738,3,253.4987091230662,44,658.53844346255,33,19,9,352,2,8799.372539901095,3,0,0,8320.828719991308,1,0,1,0,0,0,1,0.5224213795840372,0.49401008986365724,0.039097624357054085,0.16253425652703668
56,59390.14368509144,95,206.76957005414624,6,693.4279910736359,29,426.8780155619359,28,16,4,784,3,14043.195943541295,7,0,0,21298.92592670198,1,0,1,0,1,0,0,0.23645667567338322,0.3586272840092252,0.007187691240913668,0.014722777358374604
52,38920.71470011458,176,960.3475523669056,0,819.1722184455806,27,0.0,63,10,3,886,4,21016.89313408231,4,0,0,5342.8232357350935,1,0,0,1,0,0,1,0.5399924769115414,0.13727454074011042,0.0,0.04569190385736713
43,44790.148568334334,222,520.9817490308786,6,1473.413245343562,12,434.0098408256088,22,16,1,857,1,6461.816391047377,6,0,0,7680.11205453035,1,0,0,1,0,0,1,0.14426869741655068,0.17146877829201984,0.009689850440291782,0.08061218476708841
63,50147.50701554132,128,444.2735464719083,1,1119.430698143104,36,626.2652942558826,22,11,1,714,2,11208.988393771422,7,0,0,11495.56809217616,1,0,1,0,0,0,1,0.22352035147624827,0.22923508617514216,0.012488463166509861,0.03963193634694206
30,35726.94494625027,111,266.7500373440191,11,637.6848068201681,11,361.8235252163247,15,11,3,847,3,17181.10193370507,3,0,0,12308.817804626877,0,1,0,0,0,1,0,0.48090039491351244,0.3445247787949681,0.01012746893865886,0.015524878060509699
36,82454.68153209834,49,991.8331787665586,10,469.2653052270876,9,450.9606870215978,43,19,7,431,3,4608.569501178759,6,0,0,16703.090506009154,1,0,1,0,0,0,1,0.05589215088272112,0.20257297943121516,0.00546919445496913,0.21516828816941083
23,23120.28094516843,216,1516.386919596452,7,1150.7674288311391,16,656.1238197070857,59,15,5,542,1,13380.902420839207,0,0,0,5658.96939387635,1,0,1,0,1,0,0,0.5787517224627622,0.2447621379384205,0.02837871309882155,0.11331624397701713
66,51020.37459137189,94,362.2445430796111,0,613.3243649728756,0,879.9719801654408,70,0,8,390,1,10273.750159989711,5,0,0,5739.35015152055,1,1,0,0,0,0,1,0.20136563563622123,0.11249133699012742,0.017247462160229883,0.035255800621820065
44,56864.32846078849,183,2059.874787502981,9,875.8590307527413,21,788.4158134212471,64,19,1,645,3,6559.684027469227,5,0,0,8738.351659425667,1,0,1,0,0,0,1,0.11535674833463547,0.15367018121828885,0.013864857543598867,0.31397256427506604
49,50741.829950504034,155,1737.9673185009044,2,320.57822875930947,14,527.208284063951,18,12,6,663,3,19219.396691557587,6,0,0,15663.912421272213,1,0,1,0,1,0,0,0.3787683004397967,0.3086982167681286,0.01039001322140362,0.09042307223889366
28,46562.255447396514,43,1314.632940947659,7,999.24024932847,15,639.9289512176148,44,1,0,421,4,17510.8240736085,2,0,0,5319.923034523252,1,0,0,1,1,0,0,0.3760733646889436,0.11425398068470737,0.013743512745867121,0.07507115965885586
40,43213.76090623777,5,3229.6745560815307,9,971.0433010116176,19,522.5274222348631,0,15,1,658,1,15206.207769165576,5,0,0,6635.158762126955,1,1,0,0,0,1,0,0.35188346143162486,0.15354272858878132,0.012091690500361841,0.21237788061461751
39,35542.76097563654,123,1307.5213139912391,7,365.43297841964,9,124.46105616420624,11,6,8,413,5,16245.065967340057,5,0,0,5560.657465000915,1,0,0,1,0,1,0,0.45705695116019673,0.15644978927811976,0.003501727292641121,0.08048233440759059
38,35223.56315288888,79,2138.5683262428674,10,1161.068089505074,41,816.5510886939514,24,1,7,718,1,9600.657137687083,4,0,0,7121.535952079335,1,0,0,1,0,1,0,0.27256348530144886,0.20218102073228952,0.02318195592960565,0.22272908682073825
38,70853.78212282006,97,1667.5726649397436,4,994.1610328849736,25,829.0053770788002,9,17,8,822,4,12321.273677418085,5,0,0,5761.465504825632,1,1,0,0,0,1,0,0.1738971909228504,0.08131486184941455,0.011700227598884947,0.1353299487249462
31,42048.55897705536,15,2650.989921984379,4,1059.0084884730345,48,80.94247210866712,65,16,6,486,1,7071.260547831798,4,0,0,9779.439740090267,1,1,0,0,1,0,0,0.1681689151747239,0.23257490810628287,0.001924976124695141,0.3748433621831304
56,88379.34200251481,107,2367.6678298730217,7,667.4624575374543,22,404.36955575107993,32,15,9,377,0,16638.66927310739,7,0,0,6918.114132214233,1,0,1,0,0,0,1,0.18826423569247597,0.07827750213412293,0.004575385453079903,0.14229055824442294
61,62040.92573832383,20,1259.9989471486742,9,862.6347439502548,16,883.6323632225378,1,19,8,881,2,6572.592876618196,6,0,0,12681.068508188248,1,0,0,1,0,0,1,0.10593963256351256,0.2043984411463241,0.014242733368446527,0.19167584162846488
36,10000.0,39,1289.05524336294,4,822.1826041028636,33,554.7985962785458,3,17,3,786,0,9007.536689977656,7,0,0,8055.722604132057,1,1,0,0,0,0,1,0.9007536689977657,0.8055722604132057,0.05547985962785458,0.1430926339898314
56,65898.66229209618,173,426.86786166106936,8,748.1403583360193,40,250.1632288531862,22,19,2,304,5,5863.293317383069,2,0,0,500.0,1,0,0,1,0,1,0,0.08897439057858245,0.007587407431485441,0.0037961806833701167,0.07279101480066458
67,49043.12349699352,164,1592.7638003840032,0,859.676147358046,21,804.5531011271618,40,15,3,602,1,13301.14415545918,7,0,0,15076.68033747716,1,0,0,1,1,0,0,0.27121323453785684,0.30741680509809705,0.016405013460785857,0.1197373732963445
58,24980.868547091173,211,2023.712581964462,4,1239.755040828734,3,529.017653728939,37,0,4,389,4,10445.649454043416,0,0,0,11703.31123101088,1,1,0,0,1,0,0,0.4181459677573833,0.4684909657544169,0.021176911952908817,0.19371881777665817
47,73476.59359686733,57,1450.5024177471887,2,1176.2327235463745,6,823.8777387839684,55,4,9,861,3,14415.159101571511,2,0,0,13373.909228462428,0,0,1,0,1,0,0,0.19618709028157916,0.18201591246647864,0.011212791699411258,0.10061642685318788
60,42153.49519783649,54,2620.484849070208,2,386.34876288590016,4,521.3339012728545,75,14,3,654,1,8020.127668856147,3,0,0,6751.387919090403,0,0,0,1,0,0,1,0.19026008712244996,0.16016199575870316,0.012367513033643097,0.3266978107386118
54,40623.2175149279,215,1616.0892713051835,1,1144.8906359174289,30,0.0,43,12,3,501,3,7470.022162491361,2,0,0,17300.422552849424,1,1,0,0,0,1,0,0.18388553687915873,0.42587524108576585,0.0,0.2163143457690221
66,56753.42030496128,38,2497.9287301107106,2,1216.9001804618124,18,951.7321399952629,63,4,6,394,2,14624.903003282694,4,0,0,11419.619552417596,1,0,1,0,1,0,0,0.25769201089020904,0.20121464910933862,0.016769599697801195,0.17078800054602208
67,70570.94611201223,184,1369.4864528026103,6,747.0878143266718,3,223.14911360754652,23,17,3,890,0,11194.48887232608,1,0,0,11427.710033197338,0,0,0,1,0,1,0,0.15862744499071707,0.1619322208754145,0.0031620535914788197,0.1223248460536474
37,52041.47356756685,189,572.3700902516646,7,977.9564863292218,49,390.7061866531116,40,19,3,467,2,29049.120135938683,3,0,0,500.0,1,1,0,0,1,0,0,0.558191729490969,0.00960772179809314,0.007507592692313895,0.01970284761554463
33,50752.748262116096,116,1000.0078520291896,11,972.9005835560562,21,800.2557756835411,27,4,8,729,3,15913.4586939307,6,0,1,7231.851052729648,1,0,0,1,0,1,0,0.31354870896339515,0.1424918117809158,0.01576773284375783,0.06283643517266238
54,37456.411739841446,54,1474.2411952546872,7,502.5116841639946,2,1070.1829241461342,61,15,8,657,2,12845.874550459,5,0,0,10913.305341051604,1,1,0,0,1,0,0,0.342955289996323,0.2913601392693843,0.028571421405211846,0.11475485258801836
63,70263.62328257783,234,900.3630090022031,10,666.3152993650851,22,483.5361082955224,14,10,4,413,3,19784.4048013298,5,0,0,9400.125337413509,1,1,0,0,0,1,0,0.2815739336664045,0.13378366924815718,0.006881741727876668,0.045506423449152206
60,52214.91415805803,21,175.94710839211052,7,1062.7835835980625,3,589.421382188407,61,10,8,831,0,18012.14351572781,6,0,0,5496.846718819334,1,0,0,1,1,0,0,0.344961660976859,0.10527349910372373,0.011288372138354746,0.009767707021180723
26,45942.023706494,142,10.0,0,626.462217108992,45,203.59625084244504,9,2,1,899,3,13100.279088244357,5,0,0,500.0,1,0,0,1,1,0,0,0.28514806339261467,0.01088328200765183,0.0044315908272379015,0.0007632842513043553
60,43708.87621474214,94,2311.1260913801098,10,1141.4248457418075,23,430.7979207951395,28,18,4,804,0,30275.51371550745,2,0,0,8850.139595755432,0,1,0,0,0,1,0,0.6926628258929275,0.2024792299000004,0.009856074054126331,0.07633395684511604
32,68482.86072056701,141,1808.2662727776424,6,1256.7403542974166,13,774.4354053232971,30,9,6,625,1,18935.28903101531,2,0,0,9475.129487049371,0,0,1,0,0,1,0,0.27649675892304826,0.13835767646610253,0.011308455826389214,0.09549211409986005
37,45278.1752666157,50,1720.526806708241,1,1200.2851446931647,48,576.9783368364624,62,1,7,596,3,5317.79526542618,0,0,0,14591.168285337037,0,0,0,1,0,0,1,0.1174472079343505,0.32225610240294583,0.01274296796279857,0.32348054791508885
56,68529.15712643578,103,1634.6855474233164,10,1492.93161110931,40,933.7306110696376,17,16,4,667,2,9997.233014442136,6,0,0,10911.171162544191,1,1,0,0,0,1,0,0.14588291223248692,0.15921939828346587,0.01362530418033468,0.16349744450465037
32,41511.65533958235,222,1062.052024934699,9,768.2437011981107,2,150.87810995274378,6,2,8,694,4,1256.2702887952892,3,0,0,8897.660749135604,0,1,0,0,1,0,0,0.030263073792612782,0.21434126575654702,0.0036345963252609184,0.8447284839223811
55,63001.49870808932,101,2135.46695445313,3,862.020375889172,46,140.47459419718126,26,2,2,329,2,3213.318935915988,0,0,1,8573.954019481562,1,0,1,0,1,0,0,0.05100384914340778,0.13609127076814564,0.0022297024210178747,0.6643606303630799
50,53727.73124616252,238,108.57817663150558,4,912.232066716924,20,328.8305976296696,8,7,7,686,5,29900.43681203112,4,0,0,8780.795969777218,1,0,1,0,0,1,0,0.5565177631461359,0.16343135595185557,0.006120314221404169,0.0036312026513661763
21,32886.41020548879,209,10.0,11,778.8607262532415,25,340.8972043565041,19,15,8,353,4,20110.36388003471,4,0,0,5972.582469018501,1,0,1,0,0,0,1,0.611509853291262,0.18161247858003265,0.010365898929874925,0.0004972313195490121
35,48434.43024271896,146,1338.680395890582,0,989.7626409355756,0,739.1867333137645,49,11,6,309,2,1894.768956752403,0,0,0,6091.944664253238,1,0,0,1,0,1,0,0.0391202899932376,0.12577715137196285,0.015261596546289193,0.7061411102457569
28,10569.147504779525,239,1603.7585343136172,3,201.0785898458039,29,397.2891061439003,60,18,4,564,3,11966.823994816536,3,0,0,8933.0442824431,1,1,0,0,1,0,0,1.1322411754973578,0.8452000767709453,0.03758951286887048,0.13400585896051212
28,36607.28286142668,201,792.7086598792563,3,871.7168860423817,3,205.5402365056933,66,0,8,434,1,9866.04639394999,7,0,0,13738.646323710476,1,1,0,0,1,0,0,0.2695104805045748,0.37529817156101947,0.005614736206556109,0.08033900199002895
57,21599.48470532636,49,225.33647425683623,8,317.89717254098645,13,599.3413377599225,73,18,7,872,5,27909.922599689024,0,0,0,11600.877597391587,0,1,0,0,0,0,1,1.29215687227976,0.5370904795025434,0.02774794611707227,0.008073415468514355
30,85955.00167723413,69,1972.532154496531,8,463.0818528373477,17,307.8178448451527,16,3,7,825,3,0.0,5,0,0,10330.567794272629,1,0,1,0,0,1,0,0.0,0.12018576688607945,0.003581151053908719,1972.532154496531
41,21811.448911700973,33,1170.8570375141294,10,1056.51143386047,11,226.60564487661924,20,16,5,557,0,8191.136654800519,7,0,0,1489.1664013201162,1,1,0,0,1,0,0,0.37554298606940784,0.06827452900303371,0.010389298106420355,0.14292450026795117
52,96544.2312899236,78,2055.270771834982,9,730.309316542843,37,765.0350427976059,72,18,1,705,1,8254.231671620764,7,0,0,12355.324172828758,1,0,0,1,1,0,0,0.08549689154221134,0.1279757890010596,0.007924192181925357,0.24896585021356124
55,59257.03158803268,10,2544.563928173405,0,1044.165066150532,41,823.4878449884936,31,3,3,743,5,7721.392868271935,0,1,0,9795.78624855742,1,0,1,0,1,0,0,0.13030340301135362,0.1653101072740157,0.013896879795018318,0.329504594181934
64,40660.39097684562,219,217.13187329036623,7,722.7281887396045,35,744.7160805576042,47,14,0,600,3,13546.43862450464,3,0,0,19250.916622808523,0,0,1,0,0,1,0,0.33316055992227833,0.473456259527143,0.01831551696051542,0.016027522198743722
42,64514.48181117488,191,1670.6544989369434,3,1187.2422107369046,15,291.3967539244579,37,6,9,325,1,17329.701853994062,4,0,0,8422.35215113922,1,0,1,0,0,1,0,0.26861723705253876,0.1305497915303776,0.004516765007542595,0.09639854825336584
64,38398.7350551281,46,1699.674477886864,3,716.3217530325438,0,352.659265858889,27,19,4,742,0,8873.244792746078,1,0,0,11316.127068340224,0,0,1,0,0,0,1,0.23108169526957031,0.2947005168814531,0.009184137585589343,0.19152891514511744
64,24628.12015266305,180,2095.54055253368,4,115.77852865290686,2,635.9771255509746,59,16,9,338,5,11538.32765627706,0,1,0,10306.166140080191,1,0,0,1,1,0,0,0.46850216682207535,0.4184714901582036,0.02582321028193482,0.18159988302210714
53,51423.2648277589,37,1073.269917407696,1,878.8874037039448,38,685.5362242293618,69,8,0,545,4,6271.5836536511015,5,0,0,7933.933636831518,1,1,0,0,1,0,0,0.12196004424568595,0.15428685174708479,0.013331246596760247,0.17110491890896898
28,62601.30853387233,206,1544.6645547371547,0,40.89905400410714,34,442.5595561266475,57,6,5,507,5,6758.100723353062,7,0,0,8140.096815456833,1,0,0,1,0,0,1,0.10795462397876854,0.13003077740862856,0.007069493697359174,0.22853107505858797
43,73011.39611471398,191,2086.9342228632263,4,291.5476841136574,14,801.2689399868073,69,3,9,500,1,14466.67081190316,5,0,0,5977.929442654957,1,1,0,0,1,0,0,0.1981426404882524,0.08187666255912378,0.010974573595714705,0.1442481136041759
27,58959.14197206186,215,1850.200704668944,6,490.9687148505005,37,0.0,52,16,7,480,1,15466.928245587227,0,0,0,10865.469446720648,1,0,0,1,0,0,1,0.2623329941422201,0.1842881202692759,0.0,0.11961528882814536
26,40471.78057395204,220,2747.158025465716,9,447.3016827804344,15,356.8170212432095,9,14,9,680,0,934.308103406256,2,0,0,2425.604697990515,0,0,1,0,0,0,1,0.02308542125294048,0.059933234060664316,0.008816439904125686,2.9371690627515856
55,74952.96947745481,185,805.2376243785359,8,609.2322184543002,16,1053.8578181030853,1,8,0,473,5,7628.694214321833,3,1,0,20795.25733204106,1,0,1,0,1,0,0,0.10177974625296836,0.27744407562526374,0.014060254389521904,0.10553996028661414
37,70933.56487224871,196,1665.6195646112117,11,435.276261764113,33,496.4572454944584,24,15,5,618,3,10063.79640288596,2,0,0,7653.693102259357,0,0,0,1,0,1,0,0.14187636587856325,0.10789945656958948,0.006998904487439444,0.16548964310232991
22,54842.315499887736,16,1430.973478482705,11,307.91656774501456,9,380.5763992641578,37,5,3,414,4,9687.990892967166,4,0,0,5860.080451516727,1,0,0,1,0,1,0,0.17665174791875804,0.1068532646388485,0.006939466282471915,0.1476906619368782
47,71793.99944282291,112,1334.787300980587,1,1339.6425106942709,10,618.5625225224527,0,16,8,602,1,10416.018346003668,2,0,0,7330.239454078687,0,1,0,0,0,1,0,0.14508201836978082,0.1021010044149515,0.008615796965247478,0.12813525489207359
25,89326.58559772655,6,1970.5109996803587,11,562.6494087628364,27,260.9210151029632,79,6,7,441,1,0.0,3,0,0,12513.48400360428,1,0,0,1,0,1,0,0.0,0.14008689484626133,0.0029209782659553925,1970.5109996803587
63,40215.48907831281,147,1592.5156582340658,7,20.0,26,0.0,75,16,3,827,1,18434.93060793501,0,0,0,11397.24360912925,0,0,0,1,1,0,0,0.458403740211542,0.2834043267989371,0.0,0.08638108333672243
63,33805.80171890594,114,647.2397744503265,6,673.67856944676,37,500.2848447304016,72,13,1,447,1,11537.34235059706,0,0,0,8075.075517417017,1,1,0,0,0,0,1,0.34128290896721397,0.23886655860319445,0.014798786577826274,0.05609469322227509
40,39691.59457229663,71,2262.166060206069,1,406.34412969035617,17,285.29416645536435,12,14,5,800,5,28848.027174462422,1,0,0,6338.673430312267,0,1,0,0,0,0,1,0.7268044402176111,0.15969813001003602,0.007187772865504625,0.07841394604143086
47,25706.29946061482,154,1972.2076122981207,4,490.26133044751526,46,555.5960735950932,70,19,2,686,0,15769.501190547797,4,0,0,3498.916473610077,1,1,0,0,1,0,0,0.6134489024648838,0.13611124693271556,0.021613226534077146,0.1250567492097323
59,60641.86612310045,51,2679.7527490230414,6,1048.61986847337,47,543.4328476950126,0,17,0,328,1,14295.58961642692,0,0,0,8010.371299723947,1,0,0,1,0,1,0,0.23573795680046308,0.13209308703434733,0.008961347703117623,0.18743999939286077
20,21021.742375813632,57,2081.695676611284,2,643.1448334251737,29,623.8023186092692,30,18,6,559,4,6857.263149231881,2,0,0,9875.687058520518,1,1,0,0,0,0,1,0.3261986103074615,0.4697844204333365,0.029674149147930717,0.3035310298416345
55,72770.25621329056,201,1329.1821932077355,1,396.59118957374017,12,301.5953289802943,66,17,3,413,0,8510.201127727429,1,0,0,500.0,1,0,1,0,1,0,0,0.11694614765109414,0.006870939117412113,0.004144486287038959,0.15616857988205476
40,37900.73054887722,153,1335.3065749036996,5,956.1887284850357,15,0.0,55,13,8,307,5,16814.94254989938,1,0,0,12555.387404947644,1,0,1,0,1,0,0,0.44365747853368254,0.3312703270654921,0.0,0.07940717987952983
62,74456.74037919486,83,2328.640664935937,9,1202.47929071318,1,336.1498568764138,18,19,9,603,1,10340.305140227294,6,0,0,10583.575801260238,1,0,1,0,0,1,0,0.13887668312587914,0.1421439583221073,0.004514700148898041,0.22517860495940797
54,10000.0,142,886.310409545194,5,987.9052569239456,19,507.6408076575399,3,4,9,554,5,7840.644127898521,4,0,0,6825.507643780422,1,0,0,1,1,0,0,0.7840644127898522,0.6825507643780422,0.05076408076575399,0.11302609441200387
32,43066.62270133105,141,776.0901807286134,10,20.0,11,525.6437427811252,27,6,2,383,4,23335.411575208294,7,1,0,8353.324116006746,1,0,1,0,0,0,1,0.5418444751760642,0.19396283228284283,0.012205362524628133,0.03325662037744919
68,26725.81251638744,117,1676.300644670088,3,409.7536741610451,28,890.7506958936984,43,11,9,315,2,14236.213670821717,1,1,0,4345.973641970129,1,0,0,1,0,0,1,0.5326765523814294,0.16261334016712545,0.03332922788961113,0.11774078014334799
29,74360.38860658764,77,304.73242215844266,0,816.6069857226718,45,428.9831508612918,29,16,9,602,2,16764.02511575682,5,0,0,8763.396524266425,1,0,0,1,1,0,0,0.22544294657265523,0.11785033252892481,0.005768974031737212,0.018176675552489096
63,80222.4463730689,100,1778.9642775418984,4,714.4952081575947,7,552.0608414396961,35,18,9,395,4,10156.288975343505,3,0,0,500.0,1,0,1,0,0,0,1,0.12660158639531371,0.006232669565757005,0.0068816256097747955,0.17514164280058167
66,10000.0,129,1875.7480680067931,0,685.4536961212812,37,301.89214733771644,52,15,0,421,1,19318.577797943424,7,0,0,12709.250546079546,1,1,0,0,1,0,0,1.9318577797943424,1.2709250546079545,0.030189214733771643,0.09709053104703289
29,65585.50805000817,113,1302.8849313478777,10,456.0351575057081,45,350.4801486278758,58,1,1,525,1,8818.057490171923,2,0,0,7293.961634517187,1,0,0,1,0,0,1,0.13445131024140666,0.11121300804677199,0.005343865726566284,0.14773516702888378
65,69236.37236586033,103,2626.43329336356,10,308.0455709228961,46,1000.8775272956348,67,11,3,328,0,19142.65826455652,1,0,0,500.0,1,0,1,0,0,1,0,0.2764826869236082,0.007221637744939744,0.014455949858360231,0.13719599760231113
32,55862.32145379487,116,2402.377847433437,7,1502.723601234557,19,321.445956139823,74,16,6,887,1,9309.914912320111,0,0,0,13040.997079626231,0,0,0,1,0,0,1,0.16665821738218622,0.23344889256728737,0.005754253453388954,0.25801737746036474
56,60586.9395694164,31,877.4305116861557,1,809.4888335986192,34,405.36279991456695,3,2,7,623,0,21809.028385391888,2,0,0,6190.973875194577,0,1,0,0,0,1,0,0.35996253549669044,0.10218330747836141,0.006690597062591844,0.040230599253774875
57,59288.990265960165,64,2024.6095191351164,8,1024.7426261035962,38,771.4346221491253,10,7,3,418,1,19865.26401477684,7,0,0,5785.183103394482,1,1,0,0,0,1,0,0.3350582279385211,0.09757600993781729,0.013011431273978573,0.10191194064617182
43,65651.15267600215,55,2287.633212755952,8,802.1879107543332,30,976.502019258616,52,4,2,470,5,9486.221722939352,4,0,0,6332.551277616014,1,0,1,0,1,0,0,0.14449436660701473,0.09645757948635056,0.014874103187156415,0.24112783273786423
21,30335.59327142588,119,1566.2149450117904,2,816.2220445232964,15,702.5841195111606,53,16,9,333,3,25651.069403282563,7,0,0,5778.97471746021,1,0,0,1,0,1,0,0.8455766522767884,0.19050145700969762,0.0231603883011231,0.06105608558861025
41,71608.8981999203,178,1154.550828915028,5,778.2638100667493,22,703.373919621686,44,13,8,604,3,12870.856533480135,7,0,0,10916.85636415462,1,0,0,1,0,0,1,0.1797382288657314,0.1524511148555386,0.009822437396788055,0.08969575025265408
36,53768.23404611772,230,612.9702130491356,8,407.8439493239487,33,186.97418883867675,16,13,7,487,4,22341.319770038845,1,0,0,7586.47077436281,1,0,0,1,0,0,1,0.4155115035185348,0.14109577725494563,0.003477409889979026,0.02743538805988855
55,52688.00911585642,93,1053.4178165242029,6,269.9286896880134,31,628.6888738646237,63,3,5,350,5,5283.814560181199,2,0,0,6288.447872774212,1,0,0,1,0,1,0,0.1002849538034839,0.11935254298461825,0.011932295116374406,0.19932919207066455
33,60199.24908633928,108,630.7933747248951,3,935.1788808107452,16,423.1459340300963,57,14,8,820,3,16232.7438866948,0,0,0,6771.856023897101,0,0,1,0,1,0,0,0.2696502719396614,0.1124907058921073,0.007029089904812762,0.03885692537270434
29,27126.161801068272,88,2229.9729121473083,2,865.7448425449082,42,618.2030202016757,12,1,7,432,2,14410.589080326168,1,1,0,13751.267809229696,1,1,0,0,0,1,0,0.531243203001121,0.506937469077846,0.022789918630409772,0.15473469995002376
54,22038.040674510685,130,1295.8877723245232,1,1128.3983144608974,23,430.1882742981995,50,3,6,665,2,9679.8115106826,4,0,0,5203.437339308361,1,0,1,0,0,0,1,0.4392319468707725,0.23611161337616932,0.019520259566257973,0.13386148164278733
44,47821.42107854823,196,1917.321424782796,9,1057.3762893247092,34,357.20638590500755,51,16,5,491,0,17782.773709225945,4,0,0,7815.243960962936,1,0,0,1,0,0,1,0.37185791028704823,0.16342559013723465,0.0074695895238722524,0.10781296794100115
22,77783.70076485437,102,2508.2415087008926,9,517.0207325376152,22,135.4184840905533,14,2,9,827,2,19835.504709226312,6,0,0,3702.058212503922,1,0,0,1,0,1,0,0.2550084981066978,0.0475942668721241,0.0017409622164922824,0.1264457395830559
66,28663.11268339126,178,1669.7431162153905,0,1196.4069581226552,7,479.1227186735079,3,15,2,486,1,15235.3498350951,4,0,0,13803.746786065374,1,1,0,0,0,1,0,0.5315315891676751,0.4815857558297884,0.016715655552341106,0.10958944460367653
57,53152.77993199653,96,2441.659891253955,10,1067.759518304081,22,542.973216054059,8,11,5,483,0,14375.779396340044,5,1,0,5244.309062750141,1,0,0,1,0,1,0,0.27046147755079536,0.09866481244178932,0.010215330538661138,0.1698335784352049
